TIME,DEVICE,CONSUMPTION
01-01-20 6:47,D3,0.73
01-01-20 6:48,D3,0.377
01-01-20 6:49,D3,0.049
01-01-20 6:50,D3,0.326
01-01-20 6:51,D3,0.558
01-01-20 6:52,D3,0.499
01-01-20 6:53,D3,0.782
01-01-20 6:54,D3,0.068
01-01-20 6:55,D3,0.421
01-01-20 6:56,D3,0.949
01-01-20 6:57,D3,0.952
01-01-20 6:58,D3,0.186
01-01-20 6:59,D3,0.334
01-01-20 7:00,D3,0.899
01-01-20 7:01,D3,0.385
01-01-20 7:02,D3,0.056
01-01-20 7:03,D3,0.461
01-01-20 7:04,D3,0.673
01-01-20 7:05,D3,0.023
01-01-20 7:06,D3,0.053
01-01-20 7:07,D3,0.477
01-01-20 7:08,D3,0.788
01-01-20 7:09,D3,0.138
01-01-20 7:10,D3,0.372
01-01-20 7:11,D3,0.142
01-01-20 7:12,D3,0.085
01-01-20 7:13,D3,0.884
01-01-20 7:14,D3,0.897
01-01-20 7:15,D3,0.796
01-01-20 7:16,D3,0.271
01-01-20 7:17,D3,0.703
01-01-20 7:18,D3,0.182
01-01-20 7:19,D3,0.199
01-01-20 7:20,D3,0.384
01-01-20 7:21,D3,0.622
01-01-20 7:22,D3,0.796
01-01-20 7:23,D3,0.693
01-01-20 7:24,D3,0.033
01-01-20 7:25,D3,0.372
01-01-20 7:26,D3,0.035
01-01-20 7:27,D3,0.217
01-01-20 7:28,D3,0.797
01-01-20 7:29,D3,0.648
01-01-20 7:30,D3,0.551
01-01-20 7:31,D3,0.081
01-01-20 7:32,D3,0.832
01-01-20 7:33,D3,0.508
01-01-20 7:34,D3,0.484
01-01-20 7:35,D3,0.738
01-01-20 7:36,D3,0.557
01-01-20 7:37,D3,0.105
01-01-20 7:38,D3,0.528
01-01-20 7:39,D3,0.022
01-01-20 7:40,D3,0.268
01-01-20 7:41,D3,0.466
01-01-20 7:42,D3,0.766
01-01-20 7:43,D3,0.429
01-01-20 7:44,D3,0.673
01-01-20 7:45,D3,0.999
01-01-20 7:46,D3,0.193
01-01-20 7:47,D3,0.082
01-01-20 7:48,D3,0.632
01-01-20 7:49,D3,0.788
01-01-20 7:50,D3,0.624
01-01-20 7:51,D3,0.931
01-01-20 7:52,D3,0.848
01-01-20 7:53,D3,0.473
01-01-20 7:54,D3,0.051
01-01-20 7:55,D3,0.63
01-01-20 7:56,D3,0.825
01-01-20 7:57,D3,0.732
01-01-20 7:58,D3,0.598
01-01-20 7:59,D3,0.236
01-01-20 8:00,D3,0.228
01-01-20 8:01,D3,0.917
01-01-20 8:02,D3,0.935
01-01-20 8:03,D3,0.583
01-01-20 8:04,D3,0.641
01-01-20 8:05,D3,0.435
01-01-20 8:06,D3,0.366
01-01-20 8:07,D3,0.725
01-01-20 8:08,D3,0.844
01-01-20 8:09,D3,0.817
01-01-20 8:10,D3,0.865
01-01-20 8:11,D3,0.32
01-01-20 8:12,D3,0.918
01-01-20 8:13,D3,0.249
01-01-20 8:14,D3,0.981
01-01-20 8:15,D3,0.215
01-01-20 8:16,D3,0.913
01-01-20 8:17,D3,0.534
01-01-20 8:18,D3,0.921
01-01-20 8:19,D3,0.768
01-01-20 8:20,D3,0.329
01-01-20 8:21,D3,0.069
01-01-20 8:22,D3,0.062
01-01-20 8:23,D3,0.639
01-01-20 8:24,D3,0.38
01-01-20 8:25,D3,0.441
01-01-20 8:26,D3,0.848
01-01-20 8:27,D3,0.888
01-01-20 8:28,D3,0.846
01-01-20 8:29,D3,0.689
01-01-20 8:30,D3,0.298
01-01-20 8:31,D3,0.211
01-01-20 8:32,D3,0.358
01-01-20 8:33,D3,0.077
01-01-20 8:34,D3,0.343
01-01-20 8:35,D3,0.057
01-01-20 8:36,D3,0.116
01-01-20 8:37,D3,0.498
01-01-20 8:38,D3,0.821
01-01-20 8:39,D3,0.206
01-01-20 8:40,D3,0.343
01-01-20 8:41,D3,0.261
01-01-20 8:42,D3,0.233
01-01-20 8:43,D3,0.075
01-01-20 8:44,D3,0.31
01-01-20 8:45,D3,0.05
01-01-20 8:46,D3,0.306
01-01-20 8:47,D3,0.695
01-01-20 8:48,D3,0.362
01-01-20 8:49,D3,0.334
01-01-20 8:50,D3,0.004
01-01-20 8:51,D3,0.791
01-01-20 8:52,D3,0.176
01-01-20 8:53,D3,0.333
01-01-20 8:54,D3,0.854
01-01-20 8:55,D3,0.873
01-01-20 8:56,D3,0.455
01-01-20 8:57,D3,0.957
01-01-20 8:58,D3,0.383
01-01-20 8:59,D3,0.59
01-01-20 9:00,D3,0.341
01-01-20 9:01,D3,0.768
01-01-20 9:02,D3,0.008
01-01-20 9:03,D3,0.827
01-01-20 9:04,D3,0.108
01-01-20 9:05,D3,0.139
01-01-20 9:06,D3,0.933
01-01-20 9:07,D3,0.226
01-01-20 9:08,D3,0.116
01-01-20 9:09,D3,0.242
01-01-20 9:10,D3,0.487
01-01-20 9:11,D3,0.856
01-01-20 9:12,D3,0.563
01-01-20 9:13,D3,0.416
01-01-20 9:14,D3,0.87
01-01-20 9:15,D3,0.725
01-01-20 9:16,D3,0.338
01-01-20 9:17,D3,0.738
01-01-20 9:18,D3,0.443
01-01-20 9:19,D3,0.726
01-01-20 9:20,D3,0.128
01-01-20 9:21,D3,0.374
01-01-20 9:22,D3,0.551
01-01-20 9:23,D3,0.381
01-01-20 9:24,D3,0.005
01-01-20 9:25,D3,0.347
01-01-20 9:26,D3,0.362
01-01-20 9:27,D3,0.447
01-01-20 9:28,D3,0.896
01-01-20 9:29,D3,0.922
01-01-20 9:30,D3,0.354
01-01-20 9:31,D3,0.042
01-01-20 9:32,D3,0.728
01-01-20 9:33,D3,0.72
01-01-20 9:34,D3,0.907
01-01-20 9:35,D3,0.453
01-01-20 9:36,D3,0.502
01-01-20 9:37,D3,0.996
01-01-20 9:38,D3,0.89
01-01-20 9:39,D3,0.206
01-01-20 9:40,D3,0.278
01-01-20 9:41,D3,0.269
01-01-20 9:42,D3,0.304
01-01-20 9:43,D3,0.29
01-01-20 9:44,D3,0.828
01-01-20 9:45,D3,0.634
01-01-20 9:46,D3,0.766
01-01-20 9:47,D3,0.649
01-01-20 9:48,D3,0.731
01-01-20 9:49,D3,0.643
01-01-20 9:50,D3,0.1
01-01-20 9:51,D3,0.187
01-01-20 9:52,D3,0.792
01-01-20 9:53,D3,0.575
01-01-20 9:54,D3,0.357
01-01-20 9:55,D3,0.579
01-01-20 9:56,D3,0.997
01-01-20 9:57,D3,0.317
01-01-20 9:58,D3,0.367
01-01-20 9:59,D3,0.101
01-01-20 10:00,D3,0.617
01-01-20 10:01,D3,0.825
01-01-20 10:02,D3,0.283
01-01-20 10:03,D3,0.554
01-01-20 10:04,D3,0.741
01-01-20 10:05,D3,0.304
01-01-20 10:06,D3,0.697
01-01-20 10:07,D3,0.125
01-01-20 10:08,D3,0.222
01-01-20 10:09,D3,0.859
01-01-20 10:10,D3,0.558
01-01-20 10:11,D3,0.648
01-01-20 10:12,D3,0.975
01-01-20 10:13,D3,0.322
01-01-20 10:14,D3,0.556
01-01-20 10:15,D3,0.354
01-01-20 10:16,D3,0.639
01-01-20 10:17,D3,0.387
01-01-20 10:18,D3,0.614
01-01-20 10:19,D3,0.608
01-01-20 10:20,D3,0.826
01-01-20 10:21,D3,0.958
01-01-20 10:22,D3,0.844
01-01-20 10:23,D3,0.578
01-01-20 10:24,D3,0.587
01-01-20 10:25,D3,0.856
01-01-20 10:26,D3,0.661
01-01-20 10:27,D3,0.993
01-01-20 10:28,D3,0.268
01-01-20 10:29,D3,0.612
01-01-20 10:30,D3,0.727
01-01-20 10:31,D3,0.42
01-01-20 10:32,D3,0.609
01-01-20 10:33,D3,0.117
01-01-20 10:34,D3,0.08
01-01-20 10:35,D3,0.519
01-01-20 10:36,D3,0.827
01-01-20 10:37,D3,0.309
01-01-20 10:38,D3,0.084
01-01-20 10:39,D3,0.776
01-01-20 10:40,D3,0.409
01-01-20 10:41,D3,0.935
01-01-20 10:42,D3,0.821
01-01-20 10:43,D3,0.124
01-01-20 10:44,D3,0.524
01-01-20 10:45,D3,0.635
01-01-20 10:46,D3,0.155
01-01-20 10:47,D3,0.668
01-01-20 10:48,D3,0.289
01-01-20 10:49,D3,0.261
01-01-20 10:50,D3,0.997
01-01-20 10:51,D3,0.457
01-01-20 10:52,D3,0.589
01-01-20 10:53,D3,0.39
01-01-20 10:54,D3,0.201
01-01-20 10:55,D3,0.884
01-01-20 10:56,D3,0.825
01-01-20 10:57,D3,0.449
01-01-20 10:58,D3,0.147
01-01-20 10:59,D3,0.815
01-01-20 11:00,D3,0.702
01-01-20 11:01,D3,0.726
01-01-20 11:02,D3,0.289
01-01-20 11:03,D3,0.01
01-01-20 11:04,D3,0.183
01-01-20 11:05,D3,0.835
01-01-20 11:06,D3,0.861
01-01-20 11:07,D3,0.736
01-01-20 11:08,D3,0.789
01-01-20 11:09,D3,0.84
01-01-20 11:10,D3,0.499
01-01-20 11:11,D3,0.718
01-01-20 11:12,D3,0.715
01-01-20 11:13,D3,0.37
01-01-20 11:14,D3,0.729
01-01-20 11:15,D3,0.762
01-01-20 11:16,D3,0.645
01-01-20 11:17,D3,0.517
01-01-20 11:18,D3,0.173
01-01-20 11:19,D3,0.423
01-01-20 11:20,D3,0.727
01-01-20 11:21,D3,0.209
01-01-20 11:22,D3,0.831
01-01-20 11:23,D3,0.084
01-01-20 11:24,D3,0.887
01-01-20 11:25,D3,0.071
01-01-20 11:26,D3,1
01-01-20 11:27,D3,0.677
01-01-20 11:28,D3,0.572
01-01-20 11:29,D3,0.456
01-01-20 11:30,D3,0.205
01-01-20 11:31,D3,0.082
01-01-20 11:32,D3,0.03
01-01-20 11:33,D3,0.492
01-01-20 11:34,D3,0.05
01-01-20 11:35,D3,0.909
01-01-20 11:36,D3,0.456
01-01-20 11:37,D3,0.47
01-01-20 11:38,D3,0.017
01-01-20 11:39,D3,0.986
01-01-20 11:40,D3,0.685
01-01-20 11:41,D3,0.84
01-01-20 11:42,D3,0.07
01-01-20 11:43,D3,0.373
01-01-20 11:44,D3,0.604
01-01-20 11:45,D3,0.426
01-01-20 11:46,D3,0.385
01-01-20 11:47,D3,0.138
01-01-20 11:48,D3,0.165
01-01-20 11:49,D3,0.192
01-01-20 11:50,D3,0.635
01-01-20 11:51,D3,0.424
01-01-20 11:52,D3,0.673
01-01-20 11:53,D3,0.043
01-01-20 11:54,D3,0.061
01-01-20 11:55,D3,0.617
01-01-20 11:56,D3,0.004
01-01-20 11:57,D3,0.702
01-01-20 11:58,D3,0.973
01-01-20 11:59,D3,0.475
01-01-20 12:00,D3,0.578
01-01-20 12:01,D3,0.661
01-01-20 12:02,D3,0.428
01-01-20 12:03,D3,0.193
01-01-20 12:04,D3,0.167
01-01-20 12:05,D3,0.553
01-01-20 12:06,D3,0.569
01-01-20 12:07,D3,0.26
01-01-20 12:08,D3,0.093
01-01-20 12:09,D3,0.092
01-01-20 12:10,D3,0.529
01-01-20 12:11,D3,0.855
01-01-20 12:12,D3,0.97
01-01-20 12:13,D3,0.871
01-01-20 12:14,D3,0.848
01-01-20 12:15,D3,0.255
01-01-20 12:16,D3,0.903
01-01-20 12:17,D3,0.921
01-01-20 12:18,D3,0.066
01-01-20 12:19,D3,0.409
01-01-20 12:20,D3,0.982
01-01-20 12:21,D3,0.898
01-01-20 12:22,D3,0.549
01-01-20 12:23,D3,0.382
01-01-20 12:24,D3,0.983
01-01-20 12:25,D3,0.182
01-01-20 12:26,D3,0.597
01-01-20 12:27,D3,0.872
01-01-20 12:28,D3,0.416
01-01-20 12:29,D3,0.963
01-01-20 12:30,D3,0.608
01-01-20 12:31,D3,0.346
01-01-20 12:32,D3,0.45
01-01-20 12:33,D3,0.586
01-01-20 12:34,D3,0.376
01-01-20 12:35,D3,0.663
01-01-20 12:36,D3,0.793
01-01-20 12:37,D3,0.071
01-01-20 12:38,D3,0.628
01-01-20 12:39,D3,0.228
01-01-20 12:40,D3,0.292
01-01-20 12:40,D3,0.292
01-01-20 12:40,D3,0.292
01-01-20 12:43,D3,0.814
01-01-20 12:44,D3,0.895
01-01-20 12:45,D3,0.143
01-01-20 12:46,D3,0.278
01-01-20 12:47,D3,0.201
01-01-20 12:48,D3,0.609
01-01-20 12:49,D3,0.91
01-01-20 12:50,D3,0.61
01-01-20 12:51,D3,0.705
01-01-20 12:52,D3,0.269
01-01-20 12:53,D3,0.217
01-01-20 12:54,D3,0.197
01-01-20 12:55,D3,0.46
01-01-20 12:56,D3,0.261
01-01-20 12:57,D3,0.653
01-01-20 12:58,D3,0.514
01-01-20 12:59,D3,0.054
01-01-20 13:00,D3,0.809
01-01-20 13:01,D3,0.163
01-01-20 13:02,D3,0.241
01-01-20 13:03,D3,0.765
01-01-20 13:04,D3,0.083
01-01-20 13:05,D3,0.803
01-01-20 13:06,D3,0.571
01-01-20 13:07,D3,0.144
01-01-20 13:08,D3,0.189
01-01-20 13:08,D3,0.189
01-01-20 13:10,D3,0.141
01-01-20 13:11,D3,0.173
01-01-20 13:12,D3,0.03
01-01-20 13:13,D3,0.947
01-01-20 13:14,D3,0.162
01-01-20 13:15,D3,0.539
01-01-20 13:16,D3,0.15
01-01-20 13:17,D3,0.791
01-01-20 13:18,D3,0.925
01-01-20 13:19,D3,0.851
01-01-20 13:20,D3,0.931
01-01-20 13:21,D3,0.623
01-01-20 13:22,D3,0.042
01-01-20 13:23,D3,0.766
01-01-20 13:24,D3,0.931
01-01-20 13:25,D3,0.677
01-01-20 13:26,D3,0.668
01-01-20 13:27,D3,0.066
01-01-20 13:27,D3,0.066
01-01-20 13:29,D3,0.331
01-01-20 13:30,D3,0.489
01-01-20 13:31,D3,0.706
01-01-20 13:32,D3,0.351
01-01-20 13:33,D3,0.144
01-01-20 13:34,D3,0.409
01-01-20 13:35,D3,0.723
01-01-20 13:36,D3,0.332
01-01-20 13:37,D3,0.495
01-01-20 13:38,D3,0.761
01-01-20 13:39,D3,0.684
01-01-20 13:40,D3,0.315
01-01-20 13:41,D3,0.799
01-01-20 13:42,D3,0.318
01-01-20 13:42,D3,0.318
01-01-20 13:44,D3,0.545
01-01-20 13:45,D3,0.809
01-01-20 13:46,D3,0.559
01-01-20 13:47,D3,0.49
01-01-20 13:48,D3,0.759
01-01-20 13:49,D3,0.404
01-01-20 13:50,D3,0.449
01-01-20 13:51,D3,0.384
01-01-20 13:52,D3,0.602
01-01-20 13:53,D3,0.645
01-01-20 13:54,D3,0.455
01-01-20 13:55,D3,0.825
01-01-20 13:55,D3,0.825
01-01-20 13:57,D3,0.581
01-01-20 13:58,D3,0.645
01-01-20 13:59,D3,0.897
01-01-20 14:00,D3,0.321
01-01-20 14:01,D3,0.443
01-01-20 14:02,D3,0.493
01-01-20 14:03,D3,0.91
01-01-20 14:04,D3,0.211
01-01-20 14:05,D3,0.436
01-01-20 14:06,D3,0.447
01-01-20 14:07,D3,0.079
01-01-20 14:08,D3,0.941
01-01-20 14:09,D3,0.26
01-01-20 14:10,D3,0.419
01-01-20 14:11,D3,0.24
01-01-20 14:12,D3,0.146
01-01-20 14:13,D3,0.893
01-01-20 14:14,D3,0.076
01-01-20 14:15,D3,0.146
01-01-20 14:16,D3,0.079
01-01-20 14:17,D3,0.909
01-01-20 14:18,D3,0.251
01-01-20 14:19,D3,0.734
01-01-20 14:20,D3,0.229
01-01-20 14:21,D3,0.801
01-01-20 14:22,D3,0.824
01-01-20 14:23,D3,0.494
01-01-20 14:24,D3,0.424
01-01-20 14:25,D3,0.356
01-01-20 14:26,D3,0.142
01-01-20 14:27,D3,0.753
01-01-20 14:28,D3,0.177
01-01-20 14:29,D3,0.109
01-01-20 14:30,D3,0.442
01-01-20 14:31,D3,0.233
01-01-20 14:32,D3,0.085
01-01-20 14:33,D3,0.312
01-01-20 14:34,D3,0.738
01-01-20 14:35,D3,0.736
01-01-20 14:36,D3,0.33
01-01-20 14:37,D3,0.658
01-01-20 14:38,D3,0.338
01-01-20 14:39,D3,0.172
01-01-20 14:40,D3,0.723
01-01-20 14:41,D3,0.178
01-01-20 14:42,D3,0.499
01-01-20 14:43,D3,0.44
01-01-20 14:44,D3,0.256
01-01-20 14:45,D3,0.396
01-01-20 14:46,D3,0.695
01-01-20 14:47,D3,0.872
01-01-20 14:48,D3,0.87
01-01-20 14:49,D3,0.787
01-01-20 14:50,D3,0.687
01-01-20 14:51,D3,0.021
01-01-20 14:52,D3,0.943
01-01-20 14:53,D3,0.064
01-01-20 14:54,D3,0.815
01-01-20 14:55,D3,0.626
01-01-20 14:56,D3,0.073
01-01-20 14:57,D3,0.611
01-01-20 14:58,D3,0.972
01-01-20 14:59,D3,0.441
01-01-20 15:00,D3,0.866
01-01-20 15:01,D3,0.65
01-01-20 15:02,D3,0.288
01-01-20 15:03,D3,0.483
01-01-20 15:04,D3,0.761
01-01-20 15:05,D3,0.353
01-01-20 15:06,D3,0.865
01-01-20 15:07,D3,0.946
01-01-20 15:08,D3,0.443
01-01-20 15:09,D3,0.171
01-01-20 15:10,D3,0.811
01-01-20 15:11,D3,0.672
01-01-20 15:12,D3,0.979
01-01-20 15:13,D3,0.115
01-01-20 15:14,D3,0.443
01-01-20 15:15,D3,0.599
01-01-20 15:16,D3,0.649
01-01-20 15:17,D3,0.574
01-01-20 15:18,D3,0.739
01-01-20 15:19,D3,0.055
01-01-20 15:20,D3,0.384
01-01-20 15:21,D3,0.547
01-01-20 15:22,D3,0.061
01-01-20 15:23,D3,0.109
01-01-20 15:24,D3,0.803
01-01-20 15:25,D3,0.812
01-01-20 15:26,D3,0.7
01-01-20 15:27,D3,0.454
01-01-20 15:28,D3,0.149
01-01-20 15:29,D3,0.676
01-01-20 15:30,D3,0.021
01-01-20 15:31,D3,0.44
01-01-20 15:32,D3,0.806
01-01-20 15:33,D3,0.4
01-01-20 15:34,D3,0.866
01-01-20 15:35,D3,0.974
01-01-20 15:36,D3,0.664
01-01-20 15:37,D3,0.322
01-01-20 15:38,D3,0.389
01-01-20 15:39,D3,0.938
01-01-20 15:40,D3,0.347
01-01-20 15:41,D3,0.986
01-01-20 15:42,D3,0.688
01-01-20 15:43,D3,0.689
01-01-20 15:44,D3,0.182
01-01-20 15:45,D3,0.283
01-01-20 15:46,D3,0.433
01-01-20 15:47,D3,0.976
01-01-20 15:48,D3,0.843
01-01-20 15:49,D3,0.76
01-01-20 15:50,D3,0.206
01-01-20 15:51,D3,0.298
01-01-20 15:52,D3,0.811
01-01-20 15:53,D3,0.721
01-01-20 15:54,D3,0.382
01-01-20 15:55,D3,0.34
01-01-20 15:56,D3,0.131
01-01-20 15:57,D3,0.733
01-01-20 15:58,D3,0.246
01-01-20 15:59,D3,0.613
01-01-20 16:00,D3,0.479
01-01-20 16:01,D3,0.415
01-01-20 16:02,D3,0.455
01-01-20 16:03,D3,0.848
01-01-20 16:04,D3,0.195
01-01-20 16:05,D3,0.196
01-01-20 16:06,D3,0.097
01-01-20 16:07,D3,1
01-01-20 16:08,D3,0.793
01-01-20 16:09,D3,0.812
01-01-20 16:10,D3,0.39
01-01-20 16:11,D3,0.952
01-01-20 16:12,D3,0.424
01-01-20 16:13,D3,0.91
01-01-20 16:14,D3,0.484
01-01-20 16:15,D3,0.131
01-01-20 16:16,D3,0.902
01-01-20 16:17,D3,0.054
01-01-20 16:18,D3,0.9
01-01-20 16:19,D3,0.293
01-01-20 16:20,D3,0.202
01-01-20 16:21,D3,0.82
01-01-20 16:22,D3,0.947
01-01-20 16:23,D3,0.659
01-01-20 16:24,D3,0.8
01-01-20 16:25,D3,0.399
01-01-20 16:26,D3,0.786
01-01-20 16:27,D3,0.462
01-01-20 16:28,D3,0.812
01-01-20 16:29,D3,0.356
01-01-20 16:30,D3,0.93
01-01-20 16:31,D3,0.683
01-01-20 16:32,D3,0.668
01-01-20 16:33,D3,0.72
01-01-20 16:34,D3,0.656
01-01-20 16:35,D3,0.449
01-01-20 16:36,D3,0.96
01-01-20 16:37,D3,0.612
01-01-20 16:38,D3,0.175
01-01-20 16:39,D3,0.114
01-01-20 16:40,D3,0.195
01-01-20 16:41,D3,0.001
01-01-20 16:42,D3,0.456
01-01-20 16:43,D3,0.517
01-01-20 16:44,D3,0.41
01-01-20 16:45,D3,0.955
01-01-20 16:46,D3,0.256
01-01-20 16:47,D3,0.307
01-01-20 16:48,D3,0.981
01-01-20 16:49,D3,0.015
01-01-20 16:50,D3,0.273
01-01-20 16:51,D3,0.492
01-01-20 16:52,D3,0.521
01-01-20 16:53,D3,0.871
01-01-20 16:54,D3,0.325
01-01-20 16:55,D3,0.571
01-01-20 16:56,D3,0.451
01-01-20 16:57,D3,0.597
01-01-20 16:58,D3,0.11
01-01-20 16:59,D3,0.71
01-01-20 17:00,D3,0.688
01-01-20 17:01,D3,0.089
01-01-20 17:02,D3,0.413
01-01-20 17:03,D3,0.418
01-01-20 17:04,D3,0.901
01-01-20 17:05,D3,0.199
01-01-20 17:06,D3,0.603
01-01-20 17:07,D3,0.1
01-01-20 17:08,D3,0.969
01-01-20 17:09,D3,0.299
01-01-20 17:10,D3,0.859
01-01-20 17:11,D3,0.671
01-01-20 17:12,D3,0.581
01-01-20 17:13,D3,0.647
01-01-20 17:14,D3,0.875
01-01-20 17:15,D3,0.152
01-01-20 17:16,D3,0.414
01-01-20 17:17,D3,0.991
01-01-20 17:18,D3,0.703
01-01-20 17:19,D3,0.786
01-01-20 17:20,D3,0.958
01-01-20 17:21,D3,0.278
01-01-20 17:22,D3,0.989
01-01-20 17:23,D3,0.753
01-01-20 17:24,D3,0.856
01-01-20 17:25,D3,0.243
01-01-20 17:26,D3,0.125
01-01-20 17:27,D3,0.01
01-01-20 17:28,D3,0.553
01-01-20 17:29,D3,0.878
01-01-20 17:30,D3,0.705
01-01-20 17:31,D3,0.126
01-01-20 17:32,D3,0.204
01-01-20 17:33,D3,0.488
01-01-20 17:34,D3,0.266
01-01-20 17:35,D3,0.228
01-01-20 17:36,D3,0.995
01-01-20 17:37,D3,0.111
01-01-20 17:38,D3,0.504
01-01-20 17:39,D3,0.367
01-01-20 17:40,D3,0.491
01-01-20 17:41,D3,0.572
01-01-20 17:42,D3,0.002
01-01-20 17:43,D3,0.623
01-01-20 17:44,D3,0.191
01-01-20 17:45,D3,0.339
01-01-20 17:46,D3,0.078
01-01-20 17:47,D3,0.317
01-01-20 17:48,D3,0.192
01-01-20 17:49,D3,0.645
01-01-20 17:50,D3,0.509
01-01-20 17:51,D3,0.503
01-01-20 17:52,D3,0.753
01-01-20 17:53,D3,0.042
01-01-20 17:54,D3,0.745
01-01-20 17:55,D3,0.752
01-01-20 17:56,D3,0.61
01-01-20 17:57,D3,0.699
01-01-20 17:58,D3,0.716
01-01-20 17:59,D3,0.916
01-01-20 18:00,D3,0.073
01-01-20 18:01,D3,0.229
01-01-20 18:02,D3,0.504
01-01-20 18:03,D3,0.135
01-01-20 18:04,D3,0.307
01-01-20 18:05,D3,0.791
01-01-20 18:06,D3,0.941
01-01-20 18:07,D3,0.912
01-01-20 18:08,D3,0.7
01-01-20 18:09,D3,0.547
01-01-20 18:10,D3,0.672
01-01-20 18:11,D3,0.415
01-01-20 18:12,D3,0.895
01-01-20 18:13,D3,0.255
01-01-20 18:14,D3,0.339
01-01-20 18:15,D3,0.563
01-01-20 18:16,D3,0.905
01-01-20 18:17,D3,0.99
01-01-20 18:18,D3,0.329
01-01-20 18:19,D3,0.611
01-01-20 18:20,D3,0.667
01-01-20 18:21,D3,0.458
01-01-20 18:22,D3,0.95
01-01-20 18:23,D3,0.113
01-01-20 18:24,D3,0.586
01-01-20 18:25,D3,0.401
01-01-20 18:26,D3,0.005
01-01-20 18:27,D3,0.178
01-01-20 18:28,D3,0.864
01-01-20 18:29,D3,0.898
01-01-20 18:30,D3,0.46
01-01-20 18:31,D3,0.858
01-01-20 18:32,D3,0.896
01-01-20 18:33,D3,0.176
01-01-20 18:34,D3,0.34
01-01-20 18:35,D3,0.375
01-01-20 18:36,D3,0.587
01-01-20 18:37,D3,0.695
01-01-20 18:38,D3,0.996
01-01-20 18:39,D3,0.635
01-01-20 18:40,D3,0.251
01-01-20 18:41,D3,0.867
01-01-20 18:42,D3,0.66
01-01-20 18:43,D3,0.145
01-01-20 18:44,D3,0.62
01-01-20 18:45,D3,0.772
01-01-20 18:46,D3,0.529
01-01-20 18:47,D3,0.019
01-01-20 18:48,D3,0.609
01-01-20 18:49,D3,0.586
01-01-20 18:50,D3,0.672
01-01-20 18:51,D3,0.224
01-01-20 18:52,D3,0.696
01-01-20 18:53,D3,0.289
01-01-20 18:54,D3,0.735
01-01-20 18:55,D3,0.602
01-01-20 18:56,D3,0.158
01-01-20 18:57,D3,0.404
01-01-20 18:58,D3,0.752
01-01-20 18:59,D3,0.49
01-01-20 19:00,D3,0.963
01-01-20 19:01,D3,0.112
01-01-20 19:02,D3,0.379
01-01-20 19:03,D3,0.957
01-01-20 19:04,D3,0.813
01-01-20 19:05,D3,0.165
01-01-20 19:06,D3,0.514
01-01-20 19:07,D3,0.764
01-01-20 19:08,D3,0.674
01-01-20 19:09,D3,0.381
01-01-20 19:10,D3,0.567
01-01-20 19:11,D3,0.165
01-01-20 19:12,D3,0.172
01-01-20 19:13,D3,0.387
01-01-20 19:14,D3,0.634
01-01-20 19:15,D3,0.581
01-01-20 19:16,D3,0.373
01-01-20 19:17,D3,0.485
01-01-20 19:18,D3,0.431
01-01-20 19:19,D3,0.997
01-01-20 19:20,D3,0.81
01-01-20 19:21,D3,0.182
01-01-20 19:22,D3,0.119
01-01-20 19:23,D3,0.638
01-01-20 19:24,D3,0.094
01-01-20 19:25,D3,0.966
01-01-20 19:26,D3,0.108
01-01-20 19:27,D3,0.139
01-01-20 19:28,D3,0.076
01-01-20 19:29,D3,0.363
01-01-20 19:30,D3,0.496
01-01-20 19:31,D3,0.936
01-01-20 19:32,D3,0.344
01-01-20 19:33,D3,0.189
01-01-20 19:34,D3,0.06
01-01-20 19:35,D3,0.055
01-01-20 19:36,D3,0.763
01-01-20 19:37,D3,0.174
01-01-20 19:38,D3,0.611
01-01-20 19:39,D3,0.833
01-01-20 19:40,D3,0.885
01-01-20 19:41,D3,0.799
01-01-20 19:42,D3,0.094
01-01-20 19:43,D3,0.351
01-01-20 19:44,D3,0.323
01-01-20 19:45,D3,0.308
01-01-20 19:46,D3,0.01
01-01-20 19:47,D3,0.509
01-01-20 19:48,D3,0.593
01-01-20 19:49,D3,0.285
01-01-20 19:50,D3,0.65
01-01-20 19:51,D3,0.776
01-01-20 19:52,D3,0.5
01-01-20 19:53,D3,0.152
01-01-20 19:54,D3,0.096
01-01-20 19:55,D3,0.575
01-01-20 19:56,D3,0.903
01-01-20 19:57,D3,0.19
01-01-20 19:58,D3,0.199
01-01-20 19:59,D3,0.187
01-01-20 20:00,D3,0.531
01-01-20 20:01,D3,0.416
01-01-20 20:02,D3,0.528
01-01-20 20:03,D3,0.812
01-01-20 20:04,D3,0.622
01-01-20 20:05,D3,0.776
01-01-20 20:06,D3,0.818
01-01-20 20:07,D3,0.128
01-01-20 20:08,D3,0.319
01-01-20 20:09,D3,0.593
01-01-20 20:10,D3,0.569
01-01-20 20:11,D3,0.296
01-01-20 20:12,D3,0.118
01-01-20 20:13,D3,0.191
01-01-20 20:14,D3,0.293
01-01-20 20:15,D3,0.856
01-01-20 20:16,D3,0.208
01-01-20 20:17,D3,0.904
01-01-20 20:18,D3,0.33
01-01-20 20:19,D3,0.364
01-01-20 20:20,D3,0.156
01-01-20 20:21,D3,0.436
01-01-20 20:22,D3,0.316
01-01-20 20:23,D3,0.951
01-01-20 20:24,D3,0.268
01-01-20 20:25,D3,0.682
01-01-20 20:26,D3,0.13
01-01-20 20:27,D3,0.197
01-01-20 20:28,D3,0.913
